"Date","Fish_ID_Day","Habitat","PIT_tag","Species","FL","TL","Weight","date","doy","age_cluster"
2022-05-07,2,"Mainstem","E0CD008","Coho","89",94,6.3,2022-05-07,127,"age-2"
2022-05-07,3,"Mainstem","NA","Coho","61",65,2.1,2022-05-07,127,"age-1"
2022-05-07,4,"Mainstem","NA","Coho","49",53,1.6,2022-05-07,127,"age-1"
2022-05-07,5,"Mainstem/Side Channel","NA","Coho","59",65,2,2022-05-07,127,"age-1"
2022-05-07,8,"Mainstem/Side Channel","NA","Coho","49",53,1.5,2022-05-07,127,"age-1"
2022-05-07,9,"Mainstem/Side Channel","E0CCFE6","Coho","96",103,9,2022-05-07,127,"age-2"
2022-05-07,14,"Mainstem/Side Channel","NA","Coho","56",61,1.8,2022-05-07,127,"age-1"
2022-05-07,15,"Mainstem/Side Channel","NA","Coho","62",67,2.6,2022-05-07,127,"age-1"
2022-05-07,18,"Mainstem/Side Channel","NA","Coho","55",59,1.7,2022-05-07,127,"age-1"
2022-05-07,21,"Mainstem/Side Channel","NA","Coho","53",58,1.6,2022-05-07,127,"age-1"
2022-05-07,22,"Mainstem/Side Channel","NA","Coho","65",70,2.8,2022-05-07,127,"age-1"
2022-05-07,24,"Mainstem","NA","Coho","62",67,2.8,2022-05-07,127,"age-1"
2022-05-07,25,"Mainstem","NA","Coho","57",60,1.7,2022-05-07,127,"age-1"
2022-05-07,26,"Mainstem","NA","Coho","47",50,1.4,2022-05-07,127,"age-1"
2022-05-07,27,"Mainstem","NA","Coho","57",61,1.8,2022-05-07,127,"age-1"
2022-05-07,28,"Mainstem","NA","Coho","58",61,2.1,2022-05-07,127,"age-1"
2022-05-07,29,"Mainstem","E0CD00C","Coho","68",74,2.9,2022-05-07,127,"age-1"
2022-05-07,30,"Mainstem","NA","Coho","64",69,2.6,2022-05-07,127,"age-1"
2022-05-07,33,"Mainstem","E0CD013","Coho","70",75,3.6,2022-05-07,127,"age-1"
2022-05-07,35,"Mainstem","E0CCFC8","Coho","74",80,3.9,2022-05-07,127,"age-1"
2022-05-07,42,"Mainstem","NA","Coho","65",70,2.6,2022-05-07,127,"age-1"
2022-05-07,45,"Seep","E0CD010","Coho","72",78,3.8,2022-05-07,127,"age-1"
2022-05-07,46,"Seep","NA","Coho","48",51,1.3,2022-05-07,127,"age-1"
2022-05-07,48,"Seep","NA","Coho","65",70,2.6,2022-05-07,127,"age-1"
2022-05-07,50,"Seep","NA","Coho","60",66,2.5,2022-05-07,127,"age-1"
2022-05-07,51,"Seep","E0CD004","Coho","70",76,3.7,2022-05-07,127,"age-1"
2022-05-07,53,"Seep","E0CCFF7","Coho","78",85,4.4,2022-05-07,127,"age-2"
2022-05-07,54,"Seep","NA","Coho","52",55,1.4,2022-05-07,127,"age-1"
2022-05-07,55,"Seep","NA","Coho","48",50,1,2022-05-07,127,"age-1"
2022-05-07,57,"Seep","NA","Coho","60",65,2.1,2022-05-07,127,"age-1"
2022-05-07,58,"Seep","NA","Coho","60",64,2.1,2022-05-07,127,"age-1"
2022-05-07,59,"Seep","NA","Coho","60",64,1.8,2022-05-07,127,"age-1"
2022-05-07,61,"Seep","NA","Coho","54",57,1.5,2022-05-07,127,"age-1"
2022-05-07,63,"Seep","NA","Coho","58",62,2.2,2022-05-07,127,"age-1"
2022-05-07,64,"Seep","NA","Coho","57",61,2,2022-05-07,127,"age-1"
2022-05-07,65,"Seep","NA","Coho","63",64,2.4,2022-05-07,127,"age-1"
2022-05-07,66,"Seep","NA","Coho","59",63,2,2022-05-07,127,"age-1"
2022-05-07,67,"Seep","NA","Coho","64",70,2.6,2022-05-07,127,"age-1"
2022-05-07,68,"Seep","E0CCFF5","Coho","68",73,3,2022-05-07,127,"age-1"
2022-05-29,1,"Seep","NA","Coho","59",63,2.5,2022-05-29,149,"age-1"
2022-05-29,4,"Seep","NA","Coho","56",61,2.3,2022-05-29,149,"age-1"
2022-05-29,5,"Seep","NA","Coho","51",55,1.4,2022-05-29,149,"age-1"
2022-05-29,6,"Seep","NA","Coho","59",63,2.3,2022-05-29,149,"age-1"
2022-05-29,7,"Seep","NA","Coho","59",64,2.4,2022-05-29,149,"age-1"
2022-05-29,8,"Mainstem","E0CCFF1","Coho","65",70,3.1,2022-05-29,149,"age-1"
2022-05-29,11,"Mainstem","NA","Coho","64",67,2.9,2022-05-29,149,"age-1"
2022-05-29,12,"Mainstem","NA","Coho","54",58,1.9,2022-05-29,149,"age-1"
2022-05-29,16,"Mainstem","E0CCFC9","Coho","65",70,3.1,2022-05-29,149,"age-1"
2022-05-29,17,"Mainstem","NA","Coho","63",68,2.7,2022-05-29,149,"age-1"
2022-05-29,18,"Mainstem","E0CD00B","Coho","68",73,3.5,2022-05-29,149,"age-1"
2022-05-29,21,"Mainstem","NA","Coho","57",62,2,2022-05-29,149,"age-1"
2022-05-29,22,"Mainstem","E0CCFEC","Coho","83",90,6.2,2022-05-29,149,"age-1"
2022-05-29,23,"Mainstem","NA","Coho","54",58,1.7,2022-05-29,149,"age-1"
2022-05-29,25,"Mainstem","E0CCFC3","Coho","65",71,3,2022-05-29,149,"age-1"
2022-05-29,26,"Mainstem","NA","Coho","61",65,2.6,2022-05-29,149,"age-1"
2022-05-29,28,"Mainstem","E0CCFE0","Coho","82",89,6.1,2022-05-29,149,"age-1"
2022-05-29,29,"Mainstem","NA","Coho","47",50,1.2,2022-05-29,149,"age-1"
2022-05-29,31,"Mainstem","E0CD015","Coho","78",84,5,2022-05-29,149,"age-1"
2022-05-29,32,"Mainstem","E0CCFFD","Coho","76",84,4.9,2022-05-29,149,"age-1"
2022-05-29,36,"Mainstem","E0CD01E","Coho","73",79,4.3,2022-05-29,149,"age-1"
2022-05-29,39,"Mainstem","NA","Coho","64",68,2.7,2022-05-29,149,"age-1"
2022-05-29,40,"Mainstem","E0CCFCF","Coho","72",77,4.1,2022-05-29,149,"age-1"
2022-05-29,42,"Mainstem","E0CCFDE","Coho","67",74,3.6,2022-05-29,149,"age-1"
2022-05-29,44,"Mainstem","NA","Coho","62",67,2.4,2022-05-29,149,"age-1"
2022-05-29,47,"Mainstem","NA","Coho","62",68,2.8,2022-05-29,149,"age-1"
2022-05-29,51,"Mainstem","E0CCFC5","Coho","72",77,3.7,2022-05-29,149,"age-1"
2022-05-29,52,"Mainstem","NA","Coho","50",53,1.2,2022-05-29,149,"age-1"
2022-05-29,53,"Mainstem","NA","Coho","60",66,2.4,2022-05-29,149,"age-1"
2022-05-29,56,"Mainstem","E0CCFCA","Coho","65",69,3,2022-05-29,149,"age-1"
2022-05-29,62,"Seep","NA","Coho","53",56,1.5,2022-05-29,149,"age-1"
2022-05-29,63,"Seep","E0CCFEF","Coho","65",69,3.1,2022-05-29,149,"age-1"
2022-05-29,66,"Seep","NA","Coho","55",60,1.9,2022-05-29,149,"age-1"
2022-05-29,69,"Seep","NA","Coho","60",65,2.5,2022-05-29,149,"age-1"
2022-05-29,70,"Seep","E0CCFD2","Coho","66",71,3.1,2022-05-29,149,"age-1"
2022-06-02,4,"Seep","NA","Coho","58",62,1.9,2022-06-02,153,"age-1"
2022-06-02,8,"Seep","NA","Coho","55",59,2,2022-06-02,153,"age-1"
2022-06-02,9,"Seep","NA","Coho","52",56,1.6,2022-06-02,153,"age-1"
2022-06-02,11,"Seep","NA","Coho","59",64,2.3,2022-06-02,153,"age-1"
2022-06-02,13,"Seep","NA","Coho","50",55,1.5,2022-06-02,153,"age-1"
2022-06-02,14,"Seep","NA","Coho","56",61,2,2022-06-02,153,"age-1"
2022-06-02,17,"Seep","NA","Coho","62",67,2.9,2022-06-02,153,"age-1"
2022-06-02,18,"Seep","E0CD1F0","Coho","72",78,4.6,2022-06-02,153,"age-1"
2022-06-02,20,"Mainstem","NA","Coho","60",65,2.2,2022-06-02,153,"age-1"
2022-06-02,22,"Mainstem","E0CD215","Coho","80",86,4.9,2022-06-02,153,"age-1"
2022-06-02,23,"Mainstem","E0CD1D8","Coho","68",73,3.8,2022-06-02,153,"age-1"
2022-06-02,24,"Mainstem","E0CD1DC","Coho","75",80,4.2,2022-06-02,153,"age-1"
2022-06-02,25,"Mainstem","NA","Coho","56",61,1.7,2022-06-02,153,"age-1"
2022-06-02,31,"Mainstem","NA","Coho","55",60,1.9,2022-06-02,153,"age-1"
2022-06-02,32,"Mainstem","E0CD208","Coho","63",68,2.7,2022-06-02,153,"age-1"
2022-06-02,33,"Mainstem","E0CD1F7","Coho","65",70,2.9,2022-06-02,153,"age-1"
2022-06-02,34,"Mainstem","E0CD1EB","Coho","65",69,2.5,2022-06-02,153,"age-1"
2022-06-02,36,"Mainstem","NA","Coho","58",62,2.5,2022-06-02,153,"age-1"
2022-06-02,39,"Mainstem","NA","Coho","56",60,1.8,2022-06-02,153,"age-1"
2022-06-02,40,"Mainstem","E0CD1E6","Coho","70",77,4.1,2022-06-02,153,"age-1"
2022-06-02,41,"Mainstem","NA","Coho","57",61,1.9,2022-06-02,153,"age-1"
2022-06-02,45,"Mainstem","E0CD1C7","Coho","68",73,3,2022-06-02,153,"age-1"
2022-06-02,47,"Mainstem","NA","Coho","60",66,2.2,2022-06-02,153,"age-1"
2022-06-02,48,"Mainstem","E0CD1F6","Coho","65",69,2.6,2022-06-02,153,"age-1"
2022-06-02,49,"Mainstem","E0CD1BC","Coho","64",70,3.1,2022-06-02,153,"age-1"
2022-06-02,52,"Mainstem/Side Channel","NA","Coho","55",59,1.6,2022-06-02,153,"age-1"
2022-06-02,53,"Mainstem/Side Channel","NA","Coho","52",61,2,2022-06-02,153,"age-1"
2022-06-02,54,"Mainstem/Side Channel","NA","Coho","55",58,1.8,2022-06-02,153,"age-1"
2022-06-02,55,"Mainstem/Side Channel","E0CD1F4","Coho","71",75,3.4,2022-06-02,153,"age-1"
2022-06-20,1,"Mainstem","E0CD1E4","Coho","81",87,5.9,2022-06-20,171,"age-1"
2022-06-20,2,"Mainstem","E0CD1C4","Coho","76",82,5.2,2022-06-20,171,"age-1"
2022-06-20,5,"Mainstem","NA","Coho","59",63,2.3,2022-06-20,171,"age-1"
2022-06-20,6,"Mainstem","NA","Coho","61",66,3,2022-06-20,171,"age-1"
2022-06-20,7,"Mainstem","E0CD1D4","Coho","76",82,4.9,2022-06-20,171,"age-1"
2022-06-20,8,"Mainstem","NA","Coho","66",71,3.1,2022-06-20,171,"age-1"
2022-06-20,9,"Mainstem","E0CD1B4","Coho","67",72,3.7,2022-06-20,171,"age-1"
2022-06-20,10,"Mainstem","E0CD20B","Coho","70",76,3.7,2022-06-20,171,"age-1"
2022-06-20,11,"Mainstem","NA","Coho","62",67,2.7,2022-06-20,171,"age-1"
2022-06-20,12,"Mainstem","NA","Coho","57",61,2.1,2022-06-20,171,"age-1"
2022-06-20,13,"Mainstem","NA","Coho","63",67,2.8,2022-06-20,171,"age-1"
2022-06-20,14,"Mainstem","E0CD1D2","Coho","65",70,3.6,2022-06-20,171,"age-1"
2022-06-20,15,"Mainstem","NA","Coho","62",66,2.9,2022-06-20,171,"age-1"
2022-06-20,16,"Mainstem","E0CD013","Coho","76",82,4.9,2022-06-20,171,"age-1"
2022-06-20,18,"Mainstem","E0CD1E0","Coho","71",76,4.5,2022-06-20,171,"age-1"
2022-06-20,19,"Mainstem","E0CD1B3","Coho","70",76,4.1,2022-06-20,171,"age-1"
2022-06-20,20,"Mainstem","E0CD211","Coho","65",70,2.8,2022-06-20,171,"age-1"
2022-06-20,21,"Mainstem","E0CD206","Coho","83",88,6.4,2022-06-20,171,"age-1"
2022-06-20,22,"Mainstem","E0CD1D0","Coho","70",75,3.8,2022-06-20,171,"age-1"
2022-06-20,24,"Mainstem","E0CD1D3","Coho","65",70,3.2,2022-06-20,171,"age-1"
2022-06-20,25,"Mainstem","NA","Coho","60",64,2.4,2022-06-20,171,"age-1"
2022-06-20,26,"Mainstem","NA","Coho","55",60,2,2022-06-20,171,"age-1"
2022-06-20,27,"Mainstem","NA","Coho","36",38,0.4,2022-06-20,171,"age-0"
2022-06-20,31,"Mainstem","E0CD1D9","Coho","70",75,4,2022-06-20,171,"age-1"
2022-06-20,32,"Mainstem","E0CD1D1","Coho","72",79,4.4,2022-06-20,171,"age-1"
2022-06-20,33,"Mainstem","E0CD1C3","Coho","71",76,4,2022-06-20,171,"age-1"
2022-06-20,40,"Mainstem","NA","Coho","60",65,2.3,2022-06-20,171,"age-1"
2022-06-20,41,"Mainstem","E0CD1E8","Coho","65",70,3.2,2022-06-20,171,"age-1"
2022-06-20,42,"Mainstem","NA","Coho","61",65,2.5,2022-06-20,171,"age-1"
2022-06-20,43,"Mainstem","E0CD209","Coho","65",70,3.3,2022-06-20,171,"age-1"
2022-06-20,44,"Mainstem","E0CD1CA","Coho","75",82,4.8,2022-06-20,171,"age-1"
2022-06-21,1,"Mainstem","E0CD1B9","Coho","81",87,5.8,2022-06-21,172,"age-1"
2022-06-21,2,"Mainstem","E0CD1FD","Coho","75",81,4.9,2022-06-21,172,"age-1"
2022-06-21,3,"Mainstem","E0CD1BD","Coho","77",83,5.1,2022-06-21,172,"age-1"
2022-06-21,4,"Mainstem","E0CD1BF","Coho","73",79,4.2,2022-06-21,172,"age-1"
2022-06-21,7,"Mainstem","E0CD1E9","Coho","72",77,4.1,2022-06-21,172,"age-1"
2022-06-21,8,"Mainstem","E0CD1C7","Coho","72",78,4.1,2022-06-21,172,"age-1"
2022-06-21,9,"Mainstem","E0CD200","Coho","79",85,5.5,2022-06-21,172,"age-1"
2022-06-21,10,"Mainstem","E0CD1EF","Coho","74",79,4.6,2022-06-21,172,"age-1"
2022-06-21,11,"Mainstem","E0CD1E7","Coho","74",80,4.6,2022-06-21,172,"age-1"
2022-06-21,12,"Mainstem","E0CD20F","Coho","81",86,5,2022-06-21,172,"age-1"
2022-06-21,13,"Mainstem","E0CD201","Coho","73",79,4.3,2022-06-21,172,"age-1"
2022-06-21,15,"Mainstem","E0CD1BC","Coho","71",77,4,2022-06-21,172,"age-1"
2022-06-21,16,"Mainstem","E0CD1F2","Coho","77",83,5.1,2022-06-21,172,"age-1"
2022-06-21,17,"Mainstem","E0CD1DA","Coho","86",94,8.3,2022-06-21,172,"age-1"
2022-06-21,19,"Mainstem","E0CD1FE","Coho","67",71,3.1,2022-06-21,172,"age-1"
2022-06-21,21,"Mainstem","E0CD1FA","Coho","72",79,4.2,2022-06-21,172,"age-1"
2022-06-21,22,"Mainstem","E0CD1E1","Coho","66",70,2.9,2022-06-21,172,"age-1"
2022-06-21,23,"Mainstem","E0CD1CB","Coho","70",75,3.7,2022-06-21,172,"age-1"
2022-06-21,25,"Mainstem","E0CCFE0","Coho","89",95,7.8,2022-06-21,172,"age-1"
2022-06-21,27,"Mainstem","E0CD1EA","Coho","67",72,3.1,2022-06-21,172,"age-1"
2022-06-21,28,"Mainstem","E0CD1D5","Coho","88",95,8.3,2022-06-21,172,"age-1"
2022-06-21,33,"Mainstem","E0CD1BB","Coho","82",88,5.8,2022-06-21,172,"age-1"
2022-06-21,38,"Mainstem","E0CD1FB","Coho","81",87,5.3,2022-06-21,172,"age-1"
2022-06-21,41,"Mainstem","E0CD212","Coho","83",89,5.9,2022-06-21,172,"age-1"
2022-06-21,53,"Mainstem","E0CD1F1","Coho","71",76,4.5,2022-06-21,172,"age-1"
2022-06-21,54,"Mainstem","E0CD1E5","Coho","79",85,5.4,2022-06-21,172,"age-1"
2022-07-01,1,"Mainstem","E0CD213","Coho","68",74,4,2022-07-01,182,"age-1"
2022-07-01,2,"Mainstem","E0CD1F3","Coho","74",79,5.2,2022-07-01,182,"age-1"
2022-07-01,3,"Mainstem","E0CD1E0","Coho","77",83,5.7,2022-07-01,182,"age-1"
2022-07-01,4,"Mainstem","E0CD071","Coho","69",75,3.3,2022-07-01,182,"age-1"
2022-07-01,9,"Mainstem","E0CD034","Coho","68",72,3.7,2022-07-01,182,"age-1"
2022-07-01,12,"Mainstem","E0CD053","Coho","72",78,4.3,2022-07-01,182,"age-1"
2022-07-01,13,"Mainstem","E0CD077","Coho","71",76,4.3,2022-07-01,182,"age-1"
2022-07-01,14,"Mainstem","E0CD078","Coho","72",77,3.7,2022-07-01,182,"age-1"
2022-07-01,15,"Mainstem","NA","Coho","58",63,2,2022-07-01,182,"age-1"
2022-07-01,17,"Mainstem","NA","Coho","65",69,2.8,2022-07-01,182,"age-1"
2022-07-01,18,"Mainstem","E0CD063","Coho","69",74,3.5,2022-07-01,182,"age-1"
2022-07-01,21,"Mainstem","E0CD023","Coho","72",76,4.2,2022-07-01,182,"age-1"
2022-07-01,22,"Mainstem","E0CD03D","Coho","66",72,3.2,2022-07-01,182,"age-1"
2022-07-01,24,"Mainstem","E0CD067","Coho","74",80,4.7,2022-07-01,182,"age-1"
2022-07-01,25,"Mainstem","NA","Coho","60",65,2.5,2022-07-01,182,"age-1"
2022-07-01,28,"Mainstem","E0CD086","Coho","78",83,5.3,2022-07-01,182,"age-1"
2022-07-01,30,"Mainstem","E0CD052","Coho","80",86,5.6,2022-07-01,182,"age-1"
2022-07-01,31,"Mainstem","E0CD024","Coho","70",74,3.6,2022-07-01,182,"age-1"
2022-07-01,35,"Mainstem","E0CD036","Coho","70",75,3.6,2022-07-01,182,"age-1"
2022-07-01,37,"Mainstem","NA","Coho","64",67,2.9,2022-07-01,182,"age-1"
2022-07-01,38,"Mainstem","E0CD055","Coho","81",88,7,2022-07-01,182,"age-1"
2022-07-01,39,"Mainstem","E0CD040","Coho","73",77,4.4,2022-07-01,182,"age-1"
2022-07-01,41,"Mainstem","E0CD07B","Coho","66",70,3.4,2022-07-01,182,"age-1"
2022-07-01,48,"Mainstem","NA","Coho","55",60,2,2022-07-01,182,"age-1"
2022-07-01,54,"Mainstem","NA","Coho","38",40,0.5,2022-07-01,182,"age-0"
2022-07-01,56,"Mainstem","E0CD04E","Coho","70",74,3.6,2022-07-01,182,"age-1"
2022-07-01,58,"Mainstem","E0CD04F","Coho","74",80,4.9,2022-07-01,182,"age-1"
2022-07-01,59,"Mainstem","E0CD02E","Coho","69",73,3.8,2022-07-01,182,"age-1"
2022-07-01,63,"Mainstem","NA","Coho","34",35,0.4,2022-07-01,182,"age-0"
2022-07-01,64,"Mainstem","E0CD04A","Coho","75",80,4.6,2022-07-01,182,"age-1"
2022-07-01,67,"Mainstem","NA","Coho","34",35,0.3,2022-07-01,182,"age-0"
2022-07-01,69,"Mainstem","NA","Coho","58",62,2.1,2022-07-01,182,"age-1"
2022-07-01,76,"Mainstem","E0CD069","Coho","65",70,3,2022-07-01,182,"age-1"
2022-07-01,80,"Mainstem","E0CD1F2","Coho","80",85,5.5,2022-07-01,182,"age-1"
2022-07-01,81,"Mainstem","E0CD084","Coho","70",75,3.3,2022-07-01,182,"age-1"
2022-07-01,82,"Mainstem","E0CD05C","Coho","96",104,10.2,2022-07-01,182,"age-1"
2022-07-01,83,"Mainstem","E0CCFFD","Coho","88",94,6.8,2022-07-01,182,"age-1"
2022-07-01,84,"Mainstem","E0CD046","Coho","68",72,3.8,2022-07-01,182,"age-1"
2022-07-01,85,"Mainstem","E0CD039","Coho","75",79,4.3,2022-07-01,182,"age-1"
2022-07-01,87,"Mainstem","E0CD062","Coho","86",93,6.6,2022-07-01,182,"age-1"
2022-07-01,88,"Mainstem","E0CD051","Coho","85",93,6.7,2022-07-01,182,"age-1"
2022-07-01,89,"Mainstem","NA","Coho","63",67,2.6,2022-07-01,182,"age-1"
2022-07-01,90,"Mainstem","NA","Coho","65",68,2.8,2022-07-01,182,"age-1"
2022-07-01,91,"Mainstem","E0CD00B","Coho","78",83,4.9,2022-07-01,182,"age-1"
2022-07-01,92,"Mainstem","E0CD1EF","Coho","76",83,5,2022-07-01,182,"age-1"
2022-07-01,93,"Mainstem","E0CD1BC","Coho","75",79,4.4,2022-07-01,182,"age-1"
2022-07-01,94,"Mainstem","E0CD05E","Coho","66",72,3.3,2022-07-01,182,"age-1"
2022-07-01,95,"Mainstem","E0CD1FE","Coho","68",73,3,2022-07-01,182,"age-1"
2022-07-01,96,"Mainstem","E0CD029","Coho","78",84,4.9,2022-07-01,182,"age-1"
2022-07-01,97,"Mainstem","E0CD04B","Coho","70",76,4,2022-07-01,182,"age-1"
2022-07-01,98,"Mainstem","E0CD049","Coho","84",90,5.7,2022-07-01,182,"age-1"
2022-07-01,99,"Mainstem","E0CD06E","Coho","75",80,5.4,2022-07-01,182,"age-1"
2022-07-01,100,"Mainstem","E0CD07C","Coho","66",71,3.2,2022-07-01,182,"age-1"
2022-07-01,101,"Mainstem","NA","Coho","63",67,3.6,2022-07-01,182,"age-1"
2022-07-01,102,"Mainstem","NA","Coho","34",35,0.3,2022-07-01,182,"age-0"
2022-07-01,108,"Mainstem","NA","Coho","35",36,0.3,2022-07-01,182,"age-0"
2022-07-01,109,"Mainstem","E0CD031","Coho","78",84,4.7,2022-07-01,182,"age-1"
2022-07-01,111,"Mainstem","E0CD074","Coho","75",80,4.4,2022-07-01,182,"age-1"
2022-07-01,112,"Mainstem","E0CD07D","Coho","65",70,3.1,2022-07-01,182,"age-1"
2022-07-05,1,"Mainstem","NA","Coho","62",65,2.7,2022-07-05,186,"age-1"
2022-07-05,2,"Mainstem","E0CD050","Coho","72",76,4.5,2022-07-05,186,"age-1"
2022-07-05,5,"Mainstem","E0CD05F","Coho","79",86,6,2022-07-05,186,"age-1"
2022-07-05,8,"Mainstem","E0CD07E","Coho","88",95,8.2,2022-07-05,186,"age-1"
2022-07-05,9,"Mainstem","E0CD060","Coho","82",89,6.9,2022-07-05,186,"age-1"
2022-07-05,13,"Mainstem","E0CD06C","Coho","79",84,5,2022-07-05,186,"age-1"
2022-07-05,14,"Mainstem","E0CD043","Coho","68",72,4,2022-07-05,186,"age-1"
2022-07-05,16,"Mainstem","NA","Coho","64",69,3,2022-07-05,186,"age-1"
2022-07-05,18,"Mainstem","E0CD044","Coho","70",75,4,2022-07-05,186,"age-1"
2022-07-05,19,"Mainstem","E0CD02D","Coho","71",76,4.5,2022-07-05,186,"age-1"
2022-07-05,20,"Mainstem","E0CD056","Coho","73",78,4.3,2022-07-05,186,"age-1"
2022-07-05,21,"Mainstem","E0CD065","Coho","80",85,5.8,2022-07-05,186,"age-1"
2022-07-05,22,"Mainstem","E0CD06B","Coho","73",79,4.2,2022-07-05,186,"age-1"
2022-07-05,24,"Mainstem","E0CD06F","Coho","74",79,4.5,2022-07-05,186,"age-1"
2022-07-05,28,"Mainstem","E0CD045","Coho","75",80,5,2022-07-05,186,"age-1"
2022-07-05,30,"Mainstem","E0CCFDE","Coho","78",85,6.7,2022-07-05,186,"age-1"
2022-07-05,33,"Mainstem","E0CD035","Coho","81",87,6.3,2022-07-05,186,"age-1"
2022-07-05,36,"Mainstem","E0CD03F","Coho","65",70,3,2022-07-05,186,"age-1"
2022-07-05,38,"Mainstem","E0CD057","Coho","83",88,5.8,2022-07-05,186,"age-1"
2022-07-05,41,"Mainstem","E0CD071","Coho","70",74,4.1,2022-07-05,186,"age-1"
2022-07-05,45,"Mainstem","E0CD053","Coho","74",77,4.6,2022-07-05,186,"age-1"
2022-07-05,54,"Mainstem","E0CD063","Coho","70",74,4,2022-07-05,186,"age-1"
2022-07-05,55,"Mainstem","NA","Coho","50",53,1.4,2022-07-05,186,"age-0"
2022-07-05,56,"Mainstem","E0CD02C","Coho","65",71,3.2,2022-07-05,186,"age-1"
2022-07-05,57,"Mainstem","E0CD03A","Coho","67",71,3.4,2022-07-05,186,"age-1"
2022-07-05,61,"Mainstem","E0CD033","Coho","68",72,3.4,2022-07-05,186,"age-1"
2022-07-05,64,"Mainstem","E0CD16A","Coho","83",87,5.8,2022-07-05,186,"age-1"
2022-07-05,68,"Mainstem","E0CD166","Coho","75",80,4.8,2022-07-05,186,"age-1"
2022-07-05,74,"Mainstem","E0CD151","Coho","182",187,6.1,2022-07-05,186,"age-1"
2022-07-19,1,"Mainstem","E0CD176","Coho","81",88,6.3,2022-07-19,200,"age-1"
2022-07-19,2,"Mainstem","E0CD15B","Coho","85",92,6.5,2022-07-19,200,"age-1"
2022-07-19,3,"Mainstem","E0CD1AA","Coho","70",76,4.2,2022-07-19,200,"age-1"
2022-07-19,4,"Mainstem","E0CD150","Coho","80",85,5.6,2022-07-19,200,"age-1"
2022-07-19,5,"Mainstem","E0CD19A","Coho","79",85,5.9,2022-07-19,200,"age-1"
2022-07-19,6,"Mainstem","E0CCFDE","Coho","81",89,6.4,2022-07-19,200,"age-1"
2022-07-19,9,"Mainstem","E0CD206","Coho","94",101,9.5,2022-07-19,200,"age-1"
2022-07-19,10,"Mainstem","E0CD198","Coho","81",87,5.9,2022-07-19,200,"age-1"
2022-07-19,11,"Mainstem","NA","Coho","40",42,0.7,2022-07-19,200,"age-0"
2022-07-19,15,"Mainstem","E0CD1A9","Coho","75",81,5.2,2022-07-19,200,"age-1"
2022-07-19,16,"Mainstem","E0CD18E","Coho","72",76,4.1,2022-07-19,200,"age-1"
2022-07-19,17,"Mainstem","E0CD050","Coho","75",82,5.5,2022-07-19,200,"age-1"
2022-07-19,18,"Mainstem","E0CD194","Coho","85",92,8.5,2022-07-19,200,"age-1"
2022-07-19,19,"Mainstem","E0CD1A2","Coho","83",90,7.8,2022-07-19,200,"age-1"
2022-07-19,20,"Mainstem","E0CD195","Coho","87",94,7.7,2022-07-19,200,"age-1"
2022-07-19,21,"Mainstem","E0CD15A","Coho","77",83,5.4,2022-07-19,200,"age-1"
2022-07-19,24,"Mainstem","E0CD167","Coho","82",87,6.6,2022-07-19,200,"age-1"
2022-07-19,26,"Mainstem","E0CD06E","Coho","78",84,6,2022-07-19,200,"age-1"
2022-07-19,28,"Mainstem","E0CD18D","Coho","78",84,5.6,2022-07-19,200,"age-1"
2022-07-19,29,"Mainstem","E0CD17A","Coho","78",83,5.4,2022-07-19,200,"age-1"
2022-07-19,30,"Mainstem","NA","Coho","50",52,1.4,2022-07-19,200,"age-0"
2022-07-19,33,"Mainstem","E0CD062","Coho","89",95,8.1,2022-07-19,200,"age-1"
2022-07-19,34,"Mainstem","E0CD05E","Coho","69",74,3.6,2022-07-19,200,"age-1"
2022-07-19,37,"Mainstem","E0CD1A6","Coho","78",84,5.8,2022-07-19,200,"age-1"
2022-07-19,38,"Mainstem","E0CD046","Coho","73",78,4.5,2022-07-19,200,"age-1"
2022-07-19,46,"Mainstem","E0CD1A7","Coho","75",80,4.7,2022-07-19,200,"age-1"
2022-07-19,49,"Mainstem","E0CD1C3","Coho","82",89,6.7,2022-07-19,200,"age-1"
2022-07-19,50,"Mainstem","E0CD173","Coho","90",97,8.1,2022-07-19,200,"age-1"
2022-07-19,60,"Mainstem","E0CD1B1","Coho","88",94,8,2022-07-19,200,"age-1"
2022-07-19,63,"Mainstem","E0CD153","Coho","95",103,9.8,2022-07-19,200,"age-1"
2022-07-19,67,"Mainstem","E0CD1A3","Coho","85",90,6.2,2022-07-19,200,"age-1"
2022-07-19,70,"Mainstem","NA","Coho","73",78,4.5,2022-07-19,200,"age-1"
2022-07-22,1,"Mainstem/Side Channel","NA","Coho","50",55,1.4,2022-07-22,203,"age-0"
2022-07-22,2,"Mainstem/Side Channel","NA","Coho","40",43,0.9,2022-07-22,203,"age-0"
2022-07-22,3,"Mainstem/Side Channel","NA","Coho","40",44,0.8,2022-07-22,203,"age-0"
2022-07-22,4,"Mainstem/Side Channel","NA","Coho","38",41,0.5,2022-07-22,203,"age-0"
2022-07-22,5,"Mainstem/Side Channel","NA","Coho","47",51,1.5,2022-07-22,203,"age-0"
2022-07-22,6,"Mainstem/Side Channel","E0CD169","Coho","100",113,12.6,2022-07-22,203,"age-1"
2022-07-22,7,"Mainstem/Side Channel","NA","Coho","38",40,0.7,2022-07-22,203,"age-0"
