"Fish_ID_comp","Date","Fish_ID_day","Trap","Habitat","PIT_tag","Species","FL","TL","Weight","Diet","Fin.Clip","Pink_Salmon_pres_abs","date","doy","age_cluster"
2214,"9/23/2021","23",3,"Main_Side",NA,"Coho",51,56,1.4,"N","N",0,2021-09-23,266,"age-0"
2215,"9/23/2021","24",3,"Main_Side",NA,"Coho",65,70,2.8,"N","N",0,2021-09-23,266,"age-0"
2216,"9/23/2021","25",3,"Main_Side",NA,"Coho",59,63,2.1,"N","N",0,2021-09-23,266,"age-0"
2217,"9/23/2021","26",3,"Main_Side",NA,"Coho",61,67,2.5,"N","N",0,2021-09-23,266,"age-0"
2218,"9/23/2021","27",3,"Main_Side",NA,"Coho",52,55,1.7,"N","N",0,2021-09-23,266,"age-0"
2219,"9/23/2021","28",3,"Main_Side",NA,"Coho",62,67,2.5,"N","N",0,2021-09-23,266,"age-0"
2220,"9/23/2021","29",3,"Main_Side",NA,"Coho",65,70,3,"Y","N",0,2021-09-23,266,"age-0"
2221,"9/23/2021","30",3,"Main_Side",NA,"Coho",49,55,1.4,"N","N",0,2021-09-23,266,"age-0"
2222,"9/23/2021","31",3,"Main_Side",NA,"Coho",54,58,1.9,"N","N",0,2021-09-23,266,"age-0"
2223,"9/23/2021","32",3,"Main_Side",NA,"Coho",51,55,1.4,"N","N",0,2021-09-23,266,"age-0"
2224,"9/23/2021","33",3,"Main_Side",NA,"Coho",60,65,2.6,"N","N",0,2021-09-23,266,"age-0"
2225,"9/23/2021","34",3,"Main_Side",NA,"Coho",53,57,1.6,"N","N",0,2021-09-23,266,"age-0"
2226,"9/23/2021","35",3,"Main_Side",NA,"Coho",67,73,3.9,"N","N",0,2021-09-23,266,"age-0"
2227,"9/23/2021","36",3,"Main_Side",NA,"Coho",54,58,1.7,"N","N",0,2021-09-23,266,"age-0"
2228,"9/23/2021","37",3,"Main_Side",NA,"Coho",53,57,1.6,"N","N",0,2021-09-23,266,"age-0"
2229,"9/23/2021","38",3,"Main_Side",NA,"Coho",52,56,1.5,"N","N",0,2021-09-23,266,"age-0"
2230,"9/23/2021","39",3,"Main_Side",NA,"Coho",59,63,2.2,"N","N",0,2021-09-23,266,"age-0"
2231,"9/23/2021","40",3,"Main_Side",NA,"Coho",56,60,1.9,"N","N",0,2021-09-23,266,"age-0"
2232,"9/23/2021","41",3,"Main_Side",NA,"Coho",55,59,1.8,"N","N",0,2021-09-23,266,"age-0"
2233,"9/23/2021","42",3,"Main_Side",NA,"Coho",58,63,2.6,"N","N",0,2021-09-23,266,"age-0"
2234,"9/23/2021","43",3,"Main_Side",NA,"Coho",49,53,1.3,"N","N",0,2021-09-23,266,"age-0"
2235,"9/23/2021","44",3,"Main_Side",NA,"Coho",71,77,4.5,"N","N",0,2021-09-23,266,"age-0"
2236,"9/23/2021","45",3,"Main_Side",NA,"Coho",53,58,1.8,"N","N",0,2021-09-23,266,"age-0"
2237,"9/23/2021","46",3,"Main_Side",NA,"Coho",51,55,1.6,"N","N",0,2021-09-23,266,"age-0"
2238,"9/23/2021","47",3,"Main_Side",NA,"Coho",60,66,2,"N","N",0,2021-09-23,266,"age-0"
2239,"9/23/2021","48",3,"Main_Side",NA,"Coho",47,51,1.2,"N","N",0,2021-09-23,266,"age-0"
2240,"9/23/2021","49",3,"Main_Side",NA,"Coho",55,60,1.9,"N","N",0,2021-09-23,266,"age-0"
2241,"9/23/2021","50",3,"Main_Side",NA,"Coho",50,54,1.3,"N","N",0,2021-09-23,266,"age-0"
2243,"9/23/2021","52",3,"Main_Side",NA,"Coho",63,68,2.6,"N","N",0,2021-09-23,266,"age-0"
2244,"9/23/2021","53",3,"Main_Side",NA,"Coho",53,58,1.9,"N","N",0,2021-09-23,266,"age-0"
2245,"9/23/2021","54",3,"Main_Side",NA,"Coho",63,68,3,"N","N",0,2021-09-23,266,"age-0"
2246,"9/23/2021","55",3,"Main_Side",NA,"Coho",61,66,2.9,"N","N",0,2021-09-23,266,"age-0"
2247,"9/23/2021","56",3,"Main_Side",NA,"Coho",45,48,1,"N","N",0,2021-09-23,266,"age-0"
2248,"9/23/2021","57",3,"Main_Side",NA,"Coho",53,57,1.8,"N","N",0,2021-09-23,266,"age-0"
2249,"9/23/2021","58",3,"Main_Side",NA,"Coho",63,68,2.7,"N","N",0,2021-09-23,266,"age-0"
2250,"9/23/2021","59",3,"Main_Side",NA,"Coho",51,55,1.7,"N","N",0,2021-09-23,266,"age-0"
2251,"9/23/2021","60",3,"Main_Side",NA,"Coho",54,58,1.7,"N","N",0,2021-09-23,266,"age-0"
2252,"9/23/2021","61",3,"Main_Side",NA,"Coho",56,60,2.1,"N","N",0,2021-09-23,266,"age-0"
2253,"9/23/2021","62",3,"Main_Side",NA,"Coho",63,68,3,"N","N",0,2021-09-23,266,"age-0"
2254,"9/23/2021","63",3,"Main_Side",NA,"Coho",65,70,3.5,"N","N",0,2021-09-23,266,"age-0"
2255,"9/23/2021","64",3,"Main_Side",NA,"Coho",55,60,1.8,"N","N",0,2021-09-23,266,"age-0"
2256,"9/23/2021","65",3,"Main_Side",NA,"Coho",62,67,2.6,"N","N",0,2021-09-23,266,"age-0"
2257,"9/23/2021","66",3,"Main_Side",NA,"Coho",53,57,1.7,"N","N",0,2021-09-23,266,"age-0"
2258,"9/23/2021","67",3,"Main_Side",NA,"Coho",70,77,4.4,"N","N",0,2021-09-23,266,"age-0"
2259,"9/23/2021","68",3,"Main_Side",NA,"Coho",66,71,4,"N","N",0,2021-09-23,266,"age-0"
2260,"9/23/2021","69",3,"Main_Side",NA,"Coho",65,70,3.3,"N","N",0,2021-09-23,266,"age-0"
2261,"9/23/2021","70",3,"Main_Side",NA,"Coho",61,66,2.8,"N","N",0,2021-09-23,266,"age-0"
2262,"9/23/2021","71",3,"Main_Side",NA,"Coho",67,71,3.5,"N","N",0,2021-09-23,266,"age-0"
2263,"9/23/2021","72",3,"Main_Side",NA,"Coho",60,64,2.4,"N","N",0,2021-09-23,266,"age-0"
2264,"9/23/2021","73",3,"Main_Side",NA,"Coho",73,80,4.5,"N","N",0,2021-09-23,266,"age-0"
2265,"9/23/2021","74",3,"Main_Side",NA,"Coho",55,59,1.9,"N","N",0,2021-09-23,266,"age-0"
2266,"9/23/2021","75",3,"Main_Side",NA,"Coho",58,63,2.2,"N","N",0,2021-09-23,266,"age-0"
2267,"9/23/2021","76",3,"Main_Side",NA,"Coho",59,64,2.2,"N","N",0,2021-09-23,266,"age-0"
2268,"9/23/2021","77",3,"Main_Side",NA,"Coho",85,92,7,"Y","N",0,2021-09-23,266,"age-1"
2269,"9/23/2021","78",3,"Main_Side",NA,"Coho",73,78,4.8,"Y","N",0,2021-09-23,266,"age-0"
2270,"9/23/2021","79",3,"Main_Side",NA,"Coho",78,84,5.5,"Y","N",0,2021-09-23,266,"age-0"
2271,"9/23/2021","80",3,"Main_Side",NA,"Coho",55,59,1.9,"N","N",0,2021-09-23,266,"age-0"
2272,"9/23/2021","81",3,"Main_Side",NA,"Coho",72,78,4.2,"N","N",0,2021-09-23,266,"age-0"
2273,"9/23/2021","82",3,"Main_Side",NA,"Coho",72,78,4.6,"N","N",0,2021-09-23,266,"age-0"
2274,"9/23/2021","83",3,"Main_Side",NA,"Coho",63,67,2.6,"N","N",0,2021-09-23,266,"age-0"
2275,"9/23/2021","84",3,"Main_Side",NA,"Coho",55,60,1.9,"N","N",0,2021-09-23,266,"age-0"
2276,"9/23/2021","85",3,"Main_Side",NA,"Coho",38,40,0.6,"N","N",0,2021-09-23,266,"age-0"
2277,"9/23/2021","86",3,"Main_Side",NA,"Coho",48,52,1.1,"N","N",0,2021-09-23,266,"age-0"
2278,"9/23/2021","87",3,"Main_Side",NA,"Coho",59,64,2.2,"N","N",0,2021-09-23,266,"age-0"
2279,"9/23/2021","88",3,"Main_Side",NA,"Coho",55,60,1.9,"N","N",0,2021-09-23,266,"age-0"
2280,"9/23/2021","89",3,"Main_Side",NA,"Coho",63,68,2.7,"Y","N",0,2021-09-23,266,"age-0"
2281,"9/23/2021","90",3,"Main_Side",NA,"Coho",55,59,2.2,"N","N",0,2021-09-23,266,"age-0"
2282,"9/23/2021","91",3,"Main_Side",NA,"Coho",75,81,5.8,"Y","N",0,2021-09-23,266,"age-0"
2283,"9/23/2021","92",3,"Main_Side",NA,"Coho",62,66,2.7,"N","N",0,2021-09-23,266,"age-0"
2284,"9/23/2021","93",3,"Main_Side",NA,"Coho",72,76,5.7,"N","N",0,2021-09-23,266,"age-0"
2286,"9/23/2021","95",3,"Main_Side",NA,"Coho",40,44,1.1,"N","N",0,2021-09-23,266,"age-0"
2288,"9/23/2021","97",3,"Main_Side",NA,"Coho",58,62,2.2,"N","N",0,2021-09-23,266,"age-0"
2290,"9/23/2021","99",3,"Main_Side",NA,"Coho",60,64,2.9,"N","N",0,2021-09-23,266,"age-0"
2292,"9/24/2021","1",1,"Main_Side",NA,"Coho",56,61,2.4,"N","N",0,2021-09-24,267,"age-0"
2293,"9/24/2021","2",1,"Main_Side",NA,"Coho",55,59,2.1,"N","N",0,2021-09-24,267,"age-0"
2294,"9/24/2021","3",1,"Main_Side",NA,"Coho",50,53,1.6,"N","N",0,2021-09-24,267,"age-0"
2295,"9/24/2021","4",1,"Main_Side",NA,"Coho",48,51,1.3,"N","N",0,2021-09-24,267,"age-0"
2296,"9/24/2021","5",1,"Main_Side",NA,"Coho",51,55,1.6,"N","N",0,2021-09-24,267,"age-0"
2297,"9/24/2021","6",1,"Main_Side",NA,"Coho",56,61,2.2,"N","N",0,2021-09-24,267,"age-0"
2298,"9/24/2021","7",1,"Main_Side",NA,"Coho",54,58,1.8,"N","N",0,2021-09-24,267,"age-0"
2299,"9/24/2021","8",1,"Main_Side",NA,"Coho",56,60,2.4,"Y","N",0,2021-09-24,267,"age-0"
2300,"9/24/2021","9",1,"Main_Side",NA,"Coho",54,59,2,"Y","N",0,2021-09-24,267,"age-0"
2301,"9/24/2021","10",1,"Main_Side",NA,"Coho",61,66,2.6,"N","N",0,2021-09-24,267,"age-0"
2302,"9/24/2021","11",1,"Main_Side","E0CCFF3","Coho",76,82,5.1,"Y","N",0,2021-09-24,267,"age-0"
2305,"9/24/2021","14",2,"Main_Side",NA,"Coho",47,50,1.2,"N","N",0,2021-09-24,267,"age-0"
2306,"9/24/2021","15",2,"Main_Side",NA,"Coho",54,58,1.8,"N","N",0,2021-09-24,267,"age-0"
2307,"9/24/2021","16",2,"Main_Side",NA,"Coho",66,71,2.9,"N","N",0,2021-09-24,267,"age-0"
2309,"9/24/2021","18",2,"Main_Side",NA,"Coho",85,92,7.4,"Y","N",0,2021-09-24,267,"age-1"
2310,"9/24/2021","19",2,"Main_Side",NA,"Coho",55,59,1.7,"N","N",0,2021-09-24,267,"age-0"
2311,"9/24/2021","20",2,"Main_Side",NA,"Coho",57,62,1.9,"N","N",0,2021-09-24,267,"age-0"
2312,"9/24/2021","21",2,"Main_Side",NA,"Coho",59,64,2.3,"Y","N",0,2021-09-24,267,"age-0"
2313,"9/24/2021","22",2,"Main_Side",NA,"Coho",61,66,2.7,"N","N",0,2021-09-24,267,"age-0"
2314,"9/24/2021","23",2,"Main_Side",NA,"Coho",59,64,2.2,"N","N",0,2021-09-24,267,"age-0"
2315,"9/24/2021","24",2,"Main_Side",NA,"Coho",54,59,2,"N","N",0,2021-09-24,267,"age-0"
2316,"9/24/2021","25",2,"Main_Side",NA,"Coho",62,66,2.6,"N","N",0,2021-09-24,267,"age-0"
2317,"9/24/2021","26",2,"Main_Side",NA,"Coho",64,70,3,"N","N",0,2021-09-24,267,"age-0"
2318,"9/24/2021","27",2,"Main_Side",NA,"Coho",55,59,1.7,"N","N",0,2021-09-24,267,"age-0"
2321,"9/24/2021","30",2,"Main_Side",NA,"Coho",50,55,2.5,"N","N",0,2021-09-24,267,"age-0"
2322,"9/24/2021","31",2,"Main_Side",NA,"Coho",57,62,1.9,"N","N",0,2021-09-24,267,"age-0"
2323,"9/24/2021","32",2,"Main_Side",NA,"Coho",50,55,2.4,"N","N",0,2021-09-24,267,"age-0"
2324,"9/24/2021","33",2,"Main_Side",NA,"Coho",65,70,3.4,"Y","N",0,2021-09-24,267,"age-0"
2325,"9/24/2021","34",2,"Main_Side",NA,"Coho",62,67,2.5,"N","N",0,2021-09-24,267,"age-0"
2328,"9/24/2021","37",3,"Main_Side",NA,"Coho",40,43,0.9,"N","N",0,2021-09-24,267,"age-0"
2329,"9/24/2021","38",3,"Main_Side",NA,"Coho",52,56,1.3,"N","N",0,2021-09-24,267,"age-0"
2330,"9/24/2021","39",3,"Main_Side",NA,"Coho",59,64,2.2,"N","N",0,2021-09-24,267,"age-0"
2331,"9/24/2021","40",3,"Main_Side",NA,"Coho",59,64,2.3,"N","N",0,2021-09-24,267,"age-0"
2332,"9/24/2021","41",3,"Main_Side",NA,"Coho",56,61,2,"Y","N",0,2021-09-24,267,"age-0"
2333,"9/24/2021","42",3,"Main_Side",NA,"Coho",74,80,4.6,"N","N",0,2021-09-24,267,"age-0"
2334,"9/24/2021","43",3,"Main_Side",NA,"Coho",45,48,1,"N","N",0,2021-09-24,267,"age-0"
2335,"9/24/2021","44",3,"Main_Side",NA,"Coho",48,52,1.4,"N","N",0,2021-09-24,267,"age-0"
2336,"9/24/2021","45",3,"Main_Side",NA,"Coho",66,71,3.3,"N","N",0,2021-09-24,267,"age-0"
2337,"9/24/2021","46",3,"Main_Side",NA,"Coho",62,67,2.4,"N","N",0,2021-09-24,267,"age-0"
2338,"9/24/2021","47",3,"Main_Side",NA,"Coho",58,62,2.2,"Y","N",0,2021-09-24,267,"age-0"
2340,"9/24/2021","49",3,"Main_Side",NA,"Coho",59,63,2.3,"Y","N",0,2021-09-24,267,"age-0"
2341,"9/24/2021","50",3,"Main_Side",NA,"Coho",62,67,2.8,"N","N",0,2021-09-24,267,"age-0"
2342,"9/24/2021","51",3,"Main_Side",NA,"Coho",59,63,2.4,"N","N",0,2021-09-24,267,"age-0"
2343,"9/24/2021","52",3,"Main_Side",NA,"Coho",60,65,2.6,"Y","N",0,2021-09-24,267,"age-0"
2344,"9/24/2021","53",3,"Main_Side",NA,"Coho",49,53,1.4,"N","N",0,2021-09-24,267,"age-0"
2345,"9/24/2021","54",3,"Main_Side",NA,"Coho",52,56,1.5,"N","N",0,2021-09-24,267,"age-0"
2346,"9/24/2021","55",3,"Main_Side",NA,"Coho",62,67,2.6,"N","N",0,2021-09-24,267,"age-0"
2348,"9/24/2021","57",3,"Main_Side",NA,"Coho",50,54,1.5,"N","N",0,2021-09-24,267,"age-0"
2349,"9/24/2021","58",3,"Main_Side",NA,"Coho",57,61,2.1,"N","N",0,2021-09-24,267,"age-0"
2350,"9/24/2021","59",3,"Main_Side",NA,"Coho",57,62,2.4,"N","N",0,2021-09-24,267,"age-0"
2351,"9/24/2021","60",3,"Main_Side",NA,"Coho",56,60,2.1,"Y","N",0,2021-09-24,267,"age-0"
2352,"10/1/2021","1",1,"Main_Side",NA,"Coho",47,52,1.1,"N","N",0,2021-10-01,274,"age-0"
2353,"10/1/2021","2",2,"Main_Side",NA,"Coho",55,59,1.7,"N","N",0,2021-10-01,274,"age-0"
2354,"10/1/2021","3",2,"Main_Side",NA,"Coho",51,55,1.5,"N","N",0,2021-10-01,274,"age-0"
2355,"10/1/2021","4",2,"Main_Side","E0CCFFA","Coho",100,114,12.8,"Y","N",0,2021-10-01,274,"age-1"
2357,"10/1/2021","6",2,"Main_Side",NA,"Coho",60,64,3.2,"N","N",0,2021-10-01,274,"age-0"
2358,"10/1/2021","7",2,"Main_Side","E0CCFFB1","Coho",111,117,13.8,"Y","N",0,2021-10-01,274,"age-1"
2359,"10/1/2021","8",2,"Main_Side","E0CCFE7","Coho",104,110,11.8,"Y","N",0,2021-10-01,274,"age-1"
2361,"10/1/2021","10",2,"Main_Side","E0CD006","Coho",109,116,12.7,"N","N",0,2021-10-01,274,"age-1"
2362,"10/1/2021","11",2,"Main_Side","E0CCFD0","Coho",108,117,14,"Y","N",0,2021-10-01,274,"age-1"
2363,"10/1/2021","12",2,"Main_Side",NA,"Coho",49,52,1.1,"N","N",0,2021-10-01,274,"age-0"
2364,"10/1/2021","13",2,"Main_Side",NA,"Coho",46,49,1.6,"N","N",0,2021-10-01,274,"age-0"
2366,"10/1/2021","15",2,"Main_Side",NA,"Coho",64,67,2.7,"Y","N",0,2021-10-01,274,"age-0"
2367,"10/1/2021","16",2,"Main_Side",NA,"Coho",53,55,1.7,"N","N",0,2021-10-01,274,"age-0"
2369,"10/1/2021","18",2,"Main_Side",NA,"Coho",59,63,2,"N","N",0,2021-10-01,274,"age-0"
2370,"10/1/2021","19",2,"Main_Side",NA,"Coho",52,55,1.3,"N","N",0,2021-10-01,274,"age-0"
2371,"10/1/2021","20",2,"Main_Side",NA,"Coho",51,55,1.3,"N","N",0,2021-10-01,274,"age-0"
2372,"10/1/2021","21",2,"Main_Side",NA,"Coho",51,54,1.4,"N","N",0,2021-10-01,274,"age-0"
2373,"10/1/2021","22",2,"Main_Side",NA,"Coho",70,75,3.8,"Y","N",0,2021-10-01,274,"age-0"
2374,"10/1/2021","23",2,"Main_Side","E0CCFDC","Coho",111,119,15.7,"Y","N",0,2021-10-01,274,"age-1"
2375,"10/1/2021","24",2,"Main_Side",NA,"Coho",68,72,3.4,"N","N",0,2021-10-01,274,"age-0"
2376,"10/1/2021","25",2,"Main_Side",NA,"Coho",79,82,1.9,"N","N",0,2021-10-01,274,"age-0"
2377,"10/1/2021","26",2,"Main_Side",NA,"Coho",67,70,3.3,"N","N",0,2021-10-01,274,"age-0"
2378,"10/1/2021","27",2,"Main_Side",NA,"Coho",79,84,5.3,"N","N",0,2021-10-01,274,"age-0"
2379,"10/1/2021","28",2,"Main_Side",NA,"Coho",67,71,3.8,"N","N",0,2021-10-01,274,"age-0"
2380,"10/1/2021","29",2,"Main_Side","E0CCFC0","Coho",109,118,14.3,"Y","N",0,2021-10-01,274,"age-1"
2381,"10/1/2021","30",2,"Main_Side",NA,"Coho",48,50,1,"N","N",0,2021-10-01,274,"age-0"
2382,"10/1/2021","31",2,"Main_Side",NA,"Coho",69,74,3.7,"N","N",0,2021-10-01,274,"age-0"
2384,"10/1/2021","33",2,"Main_Side",NA,"Coho",78,82,1.5,"N","N",0,2021-10-01,274,"age-0"
2386,"10/1/2021","35",2,"Main_Side",NA,"Coho",76,81,4.9,"N","N",0,2021-10-01,274,"age-0"
2387,"10/1/2021","36",2,"Main_Side",NA,"Coho",54,57,1.4,"N","N",0,2021-10-01,274,"age-0"
2390,"10/1/2021","39",2,"Main_Side",NA,"Coho",56,60,2.7,"N","N",0,2021-10-01,274,"age-0"
2391,"10/1/2021","40",2,"Main_Side",NA,"Coho",64,69,2.7,"N","N",0,2021-10-01,274,"age-0"
2392,"10/1/2021","41",2,"Main_Side",NA,"Coho",51,55,1.5,"N","N",0,2021-10-01,274,"age-0"
2393,"10/1/2021","42",2,"Main_Side",NA,"Coho",61,66,2.3,"N","N",0,2021-10-01,274,"age-0"
2394,"10/1/2021","43",2,"Main_Side",NA,"Coho",56,60,1.7,"N","N",0,2021-10-01,274,"age-0"
2396,"10/1/2021","45",3,"Main_Side","E0CD020","Coho",102,110,11.9,"N","N",0,2021-10-01,274,"age-1"
2397,"10/1/2021","46",3,"Main_Side",NA,"Coho",70,75,3.8,"N","N",0,2021-10-01,274,"age-0"
2398,"10/1/2021","47",3,"Main_Side",NA,"Coho",81,88,6.1,"N","N",0,2021-10-01,274,"age-0"
2399,"10/1/2021","48",3,"Main_Side",NA,"Coho",95,102,9.6,"N","N",0,2021-10-01,274,"age-1"
2400,"10/1/2021","49",3,"Main_Side",NA,"Coho",62,66,2.5,"N","N",0,2021-10-01,274,"age-0"
2402,"10/1/2021","51",3,"Main_Side",NA,"Coho",106,110,10.3,"Y","N",0,2021-10-01,274,"age-1"
2403,"10/1/2021","52",3,"Main_Side","E0CD009","Coho",115,124,16.7,"Y","N",0,2021-10-01,274,"age-1"
2404,"10/1/2021","53",3,"Main_Side","E0CCFF4","Coho",114,122,15.7,"Y","N",0,2021-10-01,274,"age-1"
2405,"10/1/2021","54",3,"Main_Side",NA,"Coho",56,60,2.8,"N","N",0,2021-10-01,274,"age-0"
2406,"10/1/2021","55",3,"Main_Side",NA,"Coho",62,66,2.8,"N","N",0,2021-10-01,274,"age-0"
2407,"10/1/2021","56",3,"Main_Side",NA,"Coho",68,74,3.5,"N","N",0,2021-10-01,274,"age-0"
2408,"10/1/2021","57",3,"Main_Side",NA,"Coho",58,64,2,"N","N",0,2021-10-01,274,"age-0"
2409,"10/1/2021","58",3,"Main_Side",NA,"Coho",71,77,4.5,"N","N",0,2021-10-01,274,"age-0"
2410,"10/1/2021","59",3,"Main_Side",NA,"Coho",101,109,10.6,"N","N",0,2021-10-01,274,"age-1"
2411,"10/1/2021","60",3,"Main_Side",NA,"Coho",70,76,3.9,"N","N",0,2021-10-01,274,"age-0"
2412,"10/1/2021","61",3,"Main_Side",NA,"Coho",60,64,2.9,"N","N",0,2021-10-01,274,"age-0"
2413,"10/1/2021","62",3,"Main_Side","E0CCFE4","Coho",114,123,16.7,"N","N",0,2021-10-01,274,"age-1"
2415,"10/1/2021","64",3,"Main_Side",NA,"Coho",106,112,11.6,"N","N",0,2021-10-01,274,"age-1"
2416,"10/1/2021","65",3,"Main_Side",NA,"Coho",63,68,2.4,"Y","N",0,2021-10-01,274,"age-0"
2417,"10/1/2021","66",3,"Main_Side",NA,"Coho",68,74,3.8,"Y","N",0,2021-10-01,274,"age-0"
2418,"10/1/2021","67",3,"Main_Side",NA,"Coho",67,73,3.5,"N","N",0,2021-10-01,274,"age-0"
2419,"10/1/2021","68",3,"Main_Side","E0CCFC4","Coho",102,111,6.7,"N","N",0,2021-10-01,274,"age-1"
2420,"10/1/2021","69",3,"Main_Side","E0CD001","Coho",110,120,17.1,"N","N",0,2021-10-01,274,"age-1"
2422,"10/1/2021","71",3,"Main_Side",NA,"Coho",82,88,6.6,"N","N",0,2021-10-01,274,"age-0"
2424,"10/1/2021","73",3,"Main_Side",NA,"Coho",66,72,3.2,"N","N",0,2021-10-01,274,"age-0"
2425,"10/1/2021","74",3,"Main_Side",NA,"Coho",59,64,3,"N","N",0,2021-10-01,274,"age-0"
2426,"10/1/2021","75",3,"Main_Side","E0CCFCB","Coho",101,109,12.7,"N","N",0,2021-10-01,274,"age-1"
2427,"10/1/2021","76",3,"Main_Side",NA,"Coho",65,71,3.2,"N","N",0,2021-10-01,274,"age-0"
2434,"10/1/2021","83",3,"Main_Side",NA,"Coho",68,73,3.5,"Y","N",0,2021-10-01,274,"age-0"
2435,"10/1/2021","84",3,"Main_Side",NA,"Coho",54,57,2.2,"N","N",0,2021-10-01,274,"age-0"
2439,"10/1/2021","88",3,"Main_Side",NA,"Coho",66,72,3.2,"N","N",0,2021-10-01,274,"age-0"
2440,"10/1/2021","89",3,"Main_Side",NA,"Coho",58,63,2.7,"N","N",0,2021-10-01,274,"age-0"
2441,"10/1/2021","90",3,"Main_Side",NA,"Coho",71,77,6.1,"N","N",0,2021-10-01,274,"age-0"
2442,"10/1/2021","91",3,"Main_Side",NA,"Coho",52,57,1.6,"N","N",0,2021-10-01,274,"age-0"
2443,"10/1/2021","92",3,"Main_Side","E0CD016","Coho",97,105,10.5,"N","N",0,2021-10-01,274,"age-1"
2444,"10/2/2021","1",1,"Main_Side",NA,"Coho",40,42,1.1,"N","N",0,2021-10-02,275,"age-0"
2445,"10/2/2021","2",1,"Main_Side",NA,"Coho",60,65,3.2,"Y","N",0,2021-10-02,275,"age-0"
2446,"10/2/2021","3",1,"Main_Side",NA,"Coho",59,64,2.3,"N","N",0,2021-10-02,275,"age-0"
2447,"10/2/2021","4",1,"Main_Side",NA,"Coho",62,67,3.8,"Y","N",0,2021-10-02,275,"age-0"
2448,"10/2/2021","5",1,"Main_Side",NA,"Coho",50,54,1.7,"N","N",0,2021-10-02,275,"age-0"
2449,"10/2/2021","6",1,"Main_Side",NA,"Coho",54,59,2,"Y","N",0,2021-10-02,275,"age-0"
2450,"10/2/2021","7",1,"Main_Side",NA,"Coho",45,48,1.2,"N","N",0,2021-10-02,275,"age-0"
2451,"10/2/2021","8",1,"Main_Side",NA,"Coho",63,67,2.8,"Y","N",0,2021-10-02,275,"age-0"
2452,"10/2/2021","9",1,"Main_Side",NA,"Coho",58,62,2,"N","N",0,2021-10-02,275,"age-0"
2453,"10/2/2021","10",1,"Main_Side",NA,"Coho",66,72,3.1,"Y","N",0,2021-10-02,275,"age-0"
2455,"10/2/2021","12",1,"Main_Side",NA,"Coho",50,54,1.5,"N","N",0,2021-10-02,275,"age-0"
2456,"10/2/2021","13",1,"Main_Side","E0CCFD6","Coho",99,108,11.7,"Y","N",0,2021-10-02,275,"age-1"
2457,"10/2/2021","14",2,"Main_Side",NA,"Coho",64,70,3.7,"N","N",0,2021-10-02,275,"age-0"
2458,"10/2/2021","15",2,"Main_Side",NA,"Coho",63,67,2.9,"N","N",0,2021-10-02,275,"age-0"
2459,"10/2/2021","16",2,"Main_Side",NA,"Coho",41,43,1.2,"N","N",0,2021-10-02,275,"age-0"
2461,"10/2/2021","18",2,"Main_Side",NA,"Coho",58,62,2.4,"N","N",0,2021-10-02,275,"age-0"
2462,"10/2/2021","19",2,"Main_Side",NA,"Coho",64,69,3.6,"Y","N",0,2021-10-02,275,"age-0"
2463,"10/2/2021","20",2,"Main_Side",NA,"Coho",52,56,1.6,"N","N",0,2021-10-02,275,"age-0"
2464,"10/2/2021","21",2,"Main_Side",NA,"Coho",56,60,1.8,"N","N",0,2021-10-02,275,"age-0"
2466,"10/2/2021","23",2,"Main_Side",NA,"Coho",66,70,3.5,"Y","N",0,2021-10-02,275,"age-0"
2467,"10/2/2021","24",2,"Main_Side",NA,"Coho",50,53,1.2,"N","N",0,2021-10-02,275,"age-0"
2468,"10/2/2021","25",2,"Main_Side",NA,"Coho",50,55,2.8,"N","N",0,2021-10-02,275,"age-0"
2469,"10/2/2021","26",2,"Main_Side",NA,"Coho",50,54,1.9,"N","N",0,2021-10-02,275,"age-0"
2470,"10/2/2021","27",2,"Main_Side",NA,"Coho",68,73,3.4,"Y","N",0,2021-10-02,275,"age-0"
2471,"10/2/2021","28",2,"Main_Side",NA,"Coho",61,66,2.7,"N","N",0,2021-10-02,275,"age-0"
2472,"10/2/2021","29",2,"Main_Side",NA,"Coho",55,59,1.5,"N","N",0,2021-10-02,275,"age-0"
2473,"10/2/2021","30",2,"Main_Side",NA,"Coho",50,54,1.2,"N","N",0,2021-10-02,275,"age-0"
2474,"10/2/2021","31",2,"Main_Side",NA,"Coho",50,55,1.7,"N","N",0,2021-10-02,275,"age-0"
2475,"10/2/2021","32",2,"Main_Side",NA,"Coho",56,60,2.1,"N","N",0,2021-10-02,275,"age-0"
2476,"10/2/2021","33",2,"Main_Side",NA,"Coho",58,62,2.1,"N","N",0,2021-10-02,275,"age-0"
2477,"10/2/2021","34",2,"Main_Side",NA,"Coho",62,66,2.5,"N","N",0,2021-10-02,275,"age-0"
2478,"10/2/2021","35",2,"Main_Side",NA,"Coho",65,70,2.8,"N","N",0,2021-10-02,275,"age-0"
2480,"10/2/2021","37",2,"Main_Side",NA,"Coho",53,57,2.5,"N","N",0,2021-10-02,275,"age-0"
2481,"10/2/2021","38",2,"Main_Side",NA,"Coho",58,62,2.1,"N","N",0,2021-10-02,275,"age-0"
2482,"10/2/2021","39",2,"Main_Side",NA,"Coho",58,62,2,"N","N",0,2021-10-02,275,"age-0"
2483,"10/2/2021","40",2,"Main_Side",NA,"Coho",66,72,3.1,"N","N",0,2021-10-02,275,"age-0"
