"","year","date","doy","PIT_tag","Habitat","age_cluster","FL","TL","Weight","mean_Temp_C","mean_Flow_cms"
"1372",2021,"2021-09-10",253,NA,"Main_Side","age-0",48,51,1.2,8.73541666666667,3.5672869200251
"1373",2021,"2021-09-10",253,NA,"Main_Side","age-0",54,56,1.5,8.73541666666667,3.5672869200251
"1374",2021,"2021-09-10",253,NA,"Main_Side","age-0",58,63,1.2,8.73541666666667,3.5672869200251
"1375",2021,"2021-09-10",253,NA,"Main_Side","age-0",54,57,1.7,8.73541666666667,3.5672869200251
"1376",2021,"2021-09-10",253,NA,"Main_Side","age-0",63,67,3.2,8.73541666666667,3.5672869200251
"1377",2021,"2021-09-10",253,NA,"Main_Side","age-0",60,65,2.8,8.73541666666667,3.5672869200251
"1378",2021,"2021-09-10",253,NA,"Main_Side","age-0",58,62,2.4,8.73541666666667,3.5672869200251
"1379",2021,"2021-09-10",253,NA,"Main_Side","age-0",54,57,2,8.73541666666667,3.5672869200251
"1380",2021,"2021-09-10",253,NA,"Main_Side","age-0",53,56,1.8,8.73541666666667,3.5672869200251
"1381",2021,"2021-09-10",253,NA,"Main_Side","age-0",68,73,3.5,8.73541666666667,3.5672869200251
"1382",2021,"2021-09-10",253,NA,"Seep","age-0",41,44,1,8.73541666666667,3.5672869200251
"1383",2021,"2021-09-10",253,NA,"Seep","age-0",45,48,1,8.73541666666667,3.5672869200251
"1384",2021,"2021-09-10",253,NA,"Seep","age-0",47,50,1.4,8.73541666666667,3.5672869200251
"1385",2021,"2021-09-10",253,NA,"Seep","age-0",46,49,1.1,8.73541666666667,3.5672869200251
"1386",2021,"2021-09-10",253,NA,"Seep","age-0",50,54,1.2,8.73541666666667,3.5672869200251
"1387",2021,"2021-09-10",253,NA,"Seep","age-0",53,57,1.9,8.73541666666667,3.5672869200251
"1388",2021,"2021-09-10",253,NA,"Seep","age-0",57,59,1.1,8.73541666666667,3.5672869200251
"1389",2021,"2021-09-10",253,NA,"Seep","age-0",57,60,1.8,8.73541666666667,3.5672869200251
"1390",2021,"2021-09-10",253,NA,"Seep","age-0",50,53,1.6,8.73541666666667,3.5672869200251
"1391",2021,"2021-09-10",253,NA,"Seep","age-0",61,65,2.6,8.73541666666667,3.5672869200251
"1392",2021,"2021-09-10",253,NA,"Seep","age-0",39,41,0.6,8.73541666666667,3.5672869200251
"1393",2021,"2021-09-10",253,NA,"Seep","age-0",59,63,2.1,8.73541666666667,3.5672869200251
"1394",2021,"2021-09-10",253,NA,"Seep","age-0",46,48,1.1,8.73541666666667,3.5672869200251
"1395",2021,"2021-09-10",253,NA,"Seep","age-0",57,61,2.4,8.73541666666667,3.5672869200251
"1396",2021,"2021-09-10",253,NA,"Seep","age-0",50,54,1.3,8.73541666666667,3.5672869200251
"1397",2021,"2021-09-10",253,NA,"Seep","age-0",55,59,1.2,8.73541666666667,3.5672869200251
"1398",2021,"2021-09-14",257,NA,"Seep","age-0",59,63,2.2,7.98,7.41382333830759
"1399",2021,"2021-09-14",257,NA,"Seep","age-0",43,46,0.9,7.98,7.41382333830759
"1400",2021,"2021-09-14",257,NA,"Seep","age-0",50,54,1.4,7.98,7.41382333830759
"1401",2021,"2021-09-14",257,NA,"Seep","age-0",54,58,1.7,7.98,7.41382333830759
"1402",2021,"2021-09-14",257,NA,"Seep","age-0",44,47,0.8,7.98,7.41382333830759
"1403",2021,"2021-09-14",257,NA,"Seep","age-0",49,53,1.3,7.98,7.41382333830759
"1404",2021,"2021-09-14",257,NA,"Seep","age-0",54,59,1.8,7.98,7.41382333830759
"1405",2021,"2021-09-14",257,NA,"Seep","age-0",60,65,2.4,7.98,7.41382333830759
"1406",2021,"2021-09-14",257,NA,"Seep","age-0",56,60,2,7.98,7.41382333830759
"1407",2021,"2021-09-14",257,NA,"Seep","age-0",46,50,1.1,7.98,7.41382333830759
"1408",2021,"2021-09-14",257,NA,"Seep","age-0",50,54,1.2,7.98,7.41382333830759
"1409",2021,"2021-09-14",257,NA,"Main_Side","age-0",75,80,5.1,7.98,7.41382333830759
"1410",2021,"2021-09-14",257,NA,"Main_Side","age-0",61,66,2.6,7.98,7.41382333830759
"1411",2021,"2021-09-14",257,NA,"Main_Side","age-0",41,44,1,7.98,7.41382333830759
"1412",2021,"2021-09-14",257,NA,"Main_Side","age-0",64,69,2.9,7.98,7.41382333830759
"1413",2021,"2021-09-14",257,NA,"Main_Side","age-0",59,63,2.3,7.98,7.41382333830759
"1414",2021,"2021-09-14",257,"E0CCFF2","Main_Side","age-1",111,121,16.1,7.98,7.41382333830759
"1415",2021,"2021-09-14",257,"E0CCFD4","Main_Side","age-1",99,107,10.8,7.98,7.41382333830759
"1416",2021,"2021-09-14",257,NA,"Main_Side","age-0",78,54,4.9,7.98,7.41382333830759
"1417",2021,"2021-09-14",257,NA,"Main_Side","age-0",71,77,4.2,7.98,7.41382333830759
"1418",2021,"2021-09-14",257,NA,"Main_Side","age-0",65,70,3.7,7.98,7.41382333830759
"1419",2021,"2021-09-14",257,NA,"Main_Side","age-0",73,79,4.4,7.98,7.41382333830759
"1420",2021,"2021-09-14",257,NA,"Main_Side","age-0",59,64,2.3,7.98,7.41382333830759
"1421",2021,"2021-09-14",257,NA,"Main_Side","age-0",50,54,1.7,7.98,7.41382333830759
"1422",2021,"2021-09-14",257,NA,"Main_Side","age-0",66,71,3.5,7.98,7.41382333830759
"1423",2021,"2021-09-14",257,NA,"Main_Side","age-0",65,71,3.3,7.98,7.41382333830759
"1424",2021,"2021-09-14",257,NA,"Main_Side","age-0",61,65,2.4,7.98,7.41382333830759
"1425",2021,"2021-09-14",257,NA,"Main_Side","age-0",64,69,2.8,7.98,7.41382333830759
"1426",2021,"2021-09-14",257,NA,"Main_Side","age-0",56,60,2.3,7.98,7.41382333830759
"1427",2021,"2021-09-14",257,NA,"Main_Side","age-0",52,56,1.5,7.98,7.41382333830759
"1428",2021,"2021-09-14",257,NA,"Main_Side","age-0",64,69,3.1,7.98,7.41382333830759
"1429",2021,"2021-09-14",257,NA,"Main_Side","age-0",67,72,3.1,7.98,7.41382333830759
"1430",2021,"2021-09-14",257,NA,"Main_Side","age-0",79,86,5.8,7.98,7.41382333830759
"1431",2021,"2021-09-14",257,"E0CCFB5","Main_Side","age-1",108,117,13.9,7.98,7.41382333830759
"1432",2021,"2021-09-14",257,NA,"Main_Side","age-0",57,62,2.2,7.98,7.41382333830759
"1433",2021,"2021-09-14",257,NA,"Main_Side","age-0",62,66,2.5,7.98,7.41382333830759
"1434",2021,"2021-09-14",257,NA,"Main_Side","age-0",56,61,1.8,7.98,7.41382333830759
"1435",2021,"2021-09-14",257,NA,"Main_Side","age-0",52,56,1.8,7.98,7.41382333830759
"1436",2021,"2021-09-14",257,NA,"Main_Side","age-0",54,58,1.9,7.98,7.41382333830759
"1437",2021,"2021-09-14",257,NA,"Main_Side","age-0",58,63,2.4,7.98,7.41382333830759
"1438",2021,"2021-09-14",257,NA,"Main_Side","age-0",51,54,1.5,7.98,7.41382333830759
"1439",2021,"2021-09-14",257,"E0CCFCC","Main_Side","age-1",100,109,13.4,7.98,7.41382333830759
"1440",2021,"2021-09-14",257,"E0CD01A","Main_Side","age-1",105,115,15.1,7.98,7.41382333830759
"1441",2021,"2021-09-14",257,NA,"Main_Side","age-0",80,87,6.2,7.98,7.41382333830759
"1442",2021,"2021-09-14",257,NA,"Main_Side","age-0",64,69,2.8,7.98,7.41382333830759
"1443",2021,"2021-09-14",257,"E0CCFFC","Main_Side","age-1",103,111,12,7.98,7.41382333830759
"1444",2021,"2021-09-14",257,"E0CCF46","Main_Side","age-1",102,111,13.1,7.98,7.41382333830759
"1445",2021,"2021-09-14",257,NA,"Main_Side","age-0",76,83,5.2,7.98,7.41382333830759
"1446",2021,"2021-09-14",257,NA,"Main_Side","age-0",70,75,4,7.98,7.41382333830759
"1447",2021,"2021-09-14",257,NA,"Main_Side","age-0",79,85,6.1,7.98,7.41382333830759
"1448",2021,"2021-09-14",257,NA,"Main_Side","age-0",51,55,1.5,7.98,7.41382333830759
"1449",2021,"2021-09-14",257,NA,"Main_Side","age-0",69,74,3.4,7.98,7.41382333830759
"1450",2021,"2021-09-14",257,NA,"Main_Side","age-0",60,65,2.6,7.98,7.41382333830759
"1451",2021,"2021-09-14",257,NA,"Main_Side","age-0",70,75,4,7.98,7.41382333830759
"1452",2021,"2021-09-14",257,NA,"Main_Side","age-1",92,99,8.1,7.98,7.41382333830759
"1453",2021,"2021-09-14",257,NA,"Main_Side","age-0",79,85,6,7.98,7.41382333830759
"1454",2021,"2021-09-14",257,NA,"Main_Side","age-0",56,60,2.1,7.98,7.41382333830759
"1455",2021,"2021-09-14",257,NA,"Main_Side","age-0",47,51,1.3,7.98,7.41382333830759
"1456",2021,"2021-09-14",257,NA,"Main_Side","age-0",53,57,1.5,7.98,7.41382333830759
"1457",2021,"2021-09-14",257,NA,"Main_Side","age-0",57,61,2.1,7.98,7.41382333830759
"1458",2021,"2021-09-14",257,NA,"Main_Side","age-0",63,67,2.9,7.98,7.41382333830759
"1459",2021,"2021-09-14",257,NA,"Main_Side","age-0",47,50,1.1,7.98,7.41382333830759
"1460",2021,"2021-09-14",257,NA,"Main_Side","age-0",62,66,2.2,7.98,7.41382333830759
"1461",2021,"2021-09-14",257,NA,"Main_Side","age-0",61,65,2.6,7.98,7.41382333830759
"1462",2021,"2021-09-14",257,NA,"Main_Side","age-0",61,65,2.5,7.98,7.41382333830759
"1463",2021,"2021-09-14",257,NA,"Main_Side","age-0",64,67,3,7.98,7.41382333830759
"1464",2021,"2021-09-14",257,NA,"Main_Side","age-0",52,54,1.6,7.98,7.41382333830759
"1465",2021,"2021-09-14",257,NA,"Main_Side","age-0",61,66,3.3,7.98,7.41382333830759
"1466",2021,"2021-09-14",257,NA,"Main_Side","age-0",56,60,1.7,7.98,7.41382333830759
"1467",2021,"2021-09-14",257,NA,"Main_Side","age-0",63,57,2.8,7.98,7.41382333830759
"1468",2021,"2021-09-14",257,NA,"Main_Side","age-0",70,74,3.5,7.98,7.41382333830759
"1469",2021,"2021-09-14",257,NA,"Main_Side","age-0",76,81,5,7.98,7.41382333830759
"1470",2021,"2021-09-14",257,NA,"Main_Side","age-0",79,80,5.9,7.98,7.41382333830759
"1471",2021,"2021-09-14",257,NA,"Main_Side","age-0",66,71,3.8,7.98,7.41382333830759
"1472",2021,"2021-09-14",257,NA,"Main_Side","age-0",52,55,1.6,7.98,7.41382333830759
"1473",2021,"2021-09-14",257,NA,"Main_Side","age-0",56,59,2,7.98,7.41382333830759
"1474",2021,"2021-09-14",257,NA,"Main_Side","age-0",48,51,1.3,7.98,7.41382333830759
"1475",2021,"2021-09-14",257,NA,"Main_Side","age-0",47,50,1.3,7.98,7.41382333830759
"1476",2021,"2021-09-14",257,NA,"Main_Side","age-0",59,63,2.4,7.98,7.41382333830759
"1477",2021,"2021-09-14",257,NA,"Main_Side","age-0",65,69,3,7.98,7.41382333830759
"1478",2021,"2021-09-14",257,NA,"Main_Side","age-0",58,62,2,7.98,7.41382333830759
"1479",2021,"2021-09-14",257,NA,"Main_Side","age-0",52,56,1.6,7.98,7.41382333830759
"1480",2021,"2021-09-14",257,NA,"Main_Side","age-0",54,57,1.6,7.98,7.41382333830759
"1481",2021,"2021-09-14",257,NA,"Main_Side","age-0",61,65,2.8,7.98,7.41382333830759
"1482",2021,"2021-09-14",257,NA,"Main_Side","age-0",64,67,2.2,7.98,7.41382333830759
"1483",2021,"2021-09-14",257,NA,"Main_Side","age-0",55,59,1.7,7.98,7.41382333830759
"1484",2021,"2021-09-14",257,NA,"Main_Side","age-0",55,59,1.7,7.98,7.41382333830759
"1485",2021,"2021-09-14",257,NA,"Main_Side","age-0",72,76,4.1,7.98,7.41382333830759
"1486",2021,"2021-09-14",257,NA,"Main_Side","age-0",66,70,3.2,7.98,7.41382333830759
"1487",2021,"2021-09-14",257,NA,"Main_Side","age-0",76,82,5.2,7.98,7.41382333830759
"1488",2021,"2021-09-14",257,NA,"Main_Side","age-0",59,63,2,7.98,7.41382333830759
"1489",2021,"2021-09-14",257,NA,"Main_Side","age-0",60,64,2.6,7.98,7.41382333830759
"1490",2021,"2021-09-14",257,"N/A","Main_Side","age-0",47,50,1.1,7.98,7.41382333830759
"1491",2021,"2021-09-14",257,"N/A","Main_Side","age-0",54,58,1.8,7.98,7.41382333830759
"1492",2021,"2021-09-14",257,"N/A","Main_Side","age-0",57,62,2.2,7.98,7.41382333830759
"1493",2021,"2021-09-14",257,"N/A","Main_Side","age-0",67,72,3.3,7.98,7.41382333830759
"1494",2021,"2021-09-14",257,"N/A","Main_Side","age-0",65,70,3.5,7.98,7.41382333830759
"1495",2021,"2021-09-14",257,"N/A","Main_Side","age-0",72,78,4.7,7.98,7.41382333830759
"1496",2021,"2021-09-14",257,"N/A","Main_Side","age-0",44,47,0.7,7.98,7.41382333830759
"1497",2021,"2021-09-14",257,"N/A","Main_Side","age-0",54,59,1.8,7.98,7.41382333830759
"1498",2021,"2021-09-14",257,"N/A","Main_Side","age-0",52,56,1.6,7.98,7.41382333830759
"1499",2021,"2021-09-14",257,"N/A","Main_Side","age-0",70,75,3.1,7.98,7.41382333830759
"1500",2021,"2021-09-14",257,"N/A","Main_Side","age-0",68,73,3.5,7.98,7.41382333830759
"1501",2021,"2021-09-14",257,"N/A","Main_Side","age-0",44,47,1.3,7.98,7.41382333830759
"1502",2021,"2021-09-14",257,"N/A","Main_Side","age-0",64,70,3.6,7.98,7.41382333830759
"1503",2021,"2021-09-14",257,"N/A","Main_Side","age-0",60,65,2.5,7.98,7.41382333830759
"1504",2021,"2021-09-14",257,"N/A","Main_Side","age-0",55,60,1.9,7.98,7.41382333830759
"1505",2021,"2021-09-14",257,"N/A","Main_Side","age-0",50,55,1.6,7.98,7.41382333830759
"1506",2021,"2021-09-14",257,"N/A","Main_Side","age-0",62,66,2.6,7.98,7.41382333830759
"1507",2021,"2021-09-14",257,"N/A","Main_Side","age-0",72,77,4.3,7.98,7.41382333830759
"1508",2021,"2021-09-14",257,"N/A","Main_Side","age-0",69,74,3.5,7.98,7.41382333830759
"1509",2021,"2021-09-14",257,"N/A","Main_Side","age-0",65,70,3.2,7.98,7.41382333830759
"1510",2021,"2021-09-21",264,NA,"Main_Side","age-0",74,79,4.3,8.11833333333333,4.23967853349715
"1511",2021,"2021-09-21",264,NA,"Main_Side","age-0",68,73,2.8,8.11833333333333,4.23967853349715
"1512",2021,"2021-09-21",264,NA,"Main_Side","age-0",60,65,2.2,8.11833333333333,4.23967853349715
"1513",2021,"2021-09-21",264,NA,"Main_Side","age-0",65,69,2.9,8.11833333333333,4.23967853349715
"1514",2021,"2021-09-21",264,NA,"Main_Side","age-0",58,63,2.1,8.11833333333333,4.23967853349715
"1515",2021,"2021-09-21",264,NA,"Main_Side","age-0",61,66,2.5,8.11833333333333,4.23967853349715
"1516",2021,"2021-09-21",264,NA,"Main_Side","age-0",70,75,3.5,8.11833333333333,4.23967853349715
"1517",2021,"2021-09-21",264,NA,"Main_Side","age-0",52,56,1.7,8.11833333333333,4.23967853349715
"1518",2021,"2021-09-21",264,NA,"Main_Side","age-0",57,62,2.1,8.11833333333333,4.23967853349715
"1519",2021,"2021-09-21",264,NA,"Main_Side","age-0",50,54,1.3,8.11833333333333,4.23967853349715
"1520",2021,"2021-09-21",264,NA,"Main_Side","age-0",57,62,2.1,8.11833333333333,4.23967853349715
"1521",2021,"2021-09-21",264,NA,"Main_Side","age-0",69,75,3.4,8.11833333333333,4.23967853349715
"1522",2021,"2021-09-21",264,NA,"Main_Side","age-0",60,64,2.4,8.11833333333333,4.23967853349715
"1523",2021,"2021-09-21",264,NA,"Main_Side","age-0",53,57,1.6,8.11833333333333,4.23967853349715
"1524",2021,"2021-09-21",264,NA,"Main_Side","age-0",64,70,3.2,8.11833333333333,4.23967853349715
"1525",2021,"2021-09-21",264,NA,"Seep","age-0",61,65,2.5,8.11833333333333,4.23967853349715
"1526",2021,"2021-09-21",264,NA,"Seep","age-0",52,56,2.7,8.11833333333333,4.23967853349715
"1527",2021,"2021-09-21",264,NA,"Seep","age-0",49,52,1.8,8.11833333333333,4.23967853349715
"1528",2021,"2021-09-21",264,NA,"Seep","age-0",59,62,2.3,8.11833333333333,4.23967853349715
"1529",2021,"2021-09-21",264,NA,"Seep","age-0",52,55,1.2,8.11833333333333,4.23967853349715
"1530",2021,"2021-09-21",264,NA,"Main_Side","age-0",41,44,1,8.11833333333333,4.23967853349715
"1531",2021,"2021-09-21",264,NA,"Main_Side","age-0",50,54,1.9,8.11833333333333,4.23967853349715
"1532",2021,"2021-09-21",264,NA,"Main_Side","age-0",54,58,1.8,8.11833333333333,4.23967853349715
"1533",2021,"2021-09-21",264,NA,"Main_Side","age-0",63,67,3.3,8.11833333333333,4.23967853349715
"1534",2021,"2021-09-21",264,NA,"Main_Side","age-0",50,53,1.6,8.11833333333333,4.23967853349715
"1535",2021,"2021-09-21",264,NA,"Main_Side","age-0",59,64,2.5,8.11833333333333,4.23967853349715
"1536",2021,"2021-09-21",264,NA,"Main_Side","age-0",49,51,1.3,8.11833333333333,4.23967853349715
"1537",2021,"2021-09-21",264,NA,"Main_Side","age-0",66,70,3.1,8.11833333333333,4.23967853349715
"1538",2021,"2021-09-21",264,NA,"Main_Side","age-0",74,79,4.6,8.11833333333333,4.23967853349715
"1539",2021,"2021-09-21",264,NA,"Main_Side","age-0",60,57,2.4,8.11833333333333,4.23967853349715
"1540",2021,"2021-09-21",264,NA,"Main_Side","age-0",66,72,3.3,8.11833333333333,4.23967853349715
"1541",2021,"2021-09-21",264,NA,"Main_Side","age-0",59,63,2.4,8.11833333333333,4.23967853349715
"1542",2021,"2021-09-21",264,NA,"Main_Side","age-0",59,64,2.4,8.11833333333333,4.23967853349715
"1543",2021,"2021-09-21",264,NA,"Main_Side","age-0",75,80,4.8,8.11833333333333,4.23967853349715
"1544",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,60,1.9,6.80708333333333,6.03231679292387
"1545",2021,"2021-09-23",266,NA,"Main_Side","age-0",53,57,1.4,6.80708333333333,6.03231679292387
"1546",2021,"2021-09-23",266,NA,"Main_Side","age-0",57,61,2.2,6.80708333333333,6.03231679292387
"1547",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,68,2.6,6.80708333333333,6.03231679292387
"1548",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,68,2.6,6.80708333333333,6.03231679292387
"1549",2021,"2021-09-23",266,NA,"Main_Side","age-0",51,55,1.4,6.80708333333333,6.03231679292387
"1550",2021,"2021-09-23",266,NA,"Main_Side","age-0",5,60,1.8,6.80708333333333,6.03231679292387
"1551",2021,"2021-09-23",266,NA,"Main_Side","age-0",60,65,2.5,6.80708333333333,6.03231679292387
"1552",2021,"2021-09-23",266,"E0CD01D","Main_Side","age-0",72,78,4,6.80708333333333,6.03231679292387
"1553",2021,"2021-09-23",266,NA,"Main_Side","age-0",50,54,1.5,6.80708333333333,6.03231679292387
"1554",2021,"2021-09-23",266,NA,"Main_Side","age-0",58,63,2,6.80708333333333,6.03231679292387
"1555",2021,"2021-09-23",266,NA,"Main_Side","age-0",50,55,1.3,6.80708333333333,6.03231679292387
"1556",2021,"2021-09-23",266,NA,"Main_Side","age-0",52,57,1.8,6.80708333333333,6.03231679292387
"1557",2021,"2021-09-23",266,NA,"Main_Side","age-0",57,62,1.9,6.80708333333333,6.03231679292387
"1558",2021,"2021-09-23",266,NA,"Main_Side","age-0",57,62,2.2,6.80708333333333,6.03231679292387
"1559",2021,"2021-09-23",266,"E0CCFD5","Main_Side","age-0",72,77,4.3,6.80708333333333,6.03231679292387
"1560",2021,"2021-09-23",266,NA,"Main_Side","age-0",71,77,4.1,6.80708333333333,6.03231679292387
"1561",2021,"2021-09-23",266,NA,"Main_Side","age-0",69,75,4.1,6.80708333333333,6.03231679292387
"1562",2021,"2021-09-23",266,NA,"Main_Side","age-0",61,67,2.5,6.80708333333333,6.03231679292387
"1563",2021,"2021-09-23",266,NA,"Main_Side","age-0",46,50,1.1,6.80708333333333,6.03231679292387
"1564",2021,"2021-09-23",266,NA,"Main_Side","age-0",51,56,1.4,6.80708333333333,6.03231679292387
"1565",2021,"2021-09-23",266,NA,"Main_Side","age-0",65,70,2.8,6.80708333333333,6.03231679292387
"1566",2021,"2021-09-23",266,NA,"Main_Side","age-0",59,63,2.1,6.80708333333333,6.03231679292387
"1567",2021,"2021-09-23",266,NA,"Main_Side","age-0",61,67,2.5,6.80708333333333,6.03231679292387
"1568",2021,"2021-09-23",266,NA,"Main_Side","age-0",52,55,1.7,6.80708333333333,6.03231679292387
"1569",2021,"2021-09-23",266,NA,"Main_Side","age-0",62,67,2.5,6.80708333333333,6.03231679292387
"1570",2021,"2021-09-23",266,NA,"Main_Side","age-0",65,70,3,6.80708333333333,6.03231679292387
"1571",2021,"2021-09-23",266,NA,"Main_Side","age-0",49,55,1.4,6.80708333333333,6.03231679292387
"1572",2021,"2021-09-23",266,NA,"Main_Side","age-0",54,58,1.9,6.80708333333333,6.03231679292387
"1573",2021,"2021-09-23",266,NA,"Main_Side","age-0",51,55,1.4,6.80708333333333,6.03231679292387
"1574",2021,"2021-09-23",266,NA,"Main_Side","age-0",60,65,2.6,6.80708333333333,6.03231679292387
"1575",2021,"2021-09-23",266,NA,"Main_Side","age-0",53,57,1.6,6.80708333333333,6.03231679292387
"1576",2021,"2021-09-23",266,NA,"Main_Side","age-0",67,73,3.9,6.80708333333333,6.03231679292387
"1577",2021,"2021-09-23",266,NA,"Main_Side","age-0",54,58,1.7,6.80708333333333,6.03231679292387
"1578",2021,"2021-09-23",266,NA,"Main_Side","age-0",53,57,1.6,6.80708333333333,6.03231679292387
"1579",2021,"2021-09-23",266,NA,"Main_Side","age-0",52,56,1.5,6.80708333333333,6.03231679292387
"1580",2021,"2021-09-23",266,NA,"Main_Side","age-0",59,63,2.2,6.80708333333333,6.03231679292387
"1581",2021,"2021-09-23",266,NA,"Main_Side","age-0",56,60,1.9,6.80708333333333,6.03231679292387
"1582",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,59,1.8,6.80708333333333,6.03231679292387
"1583",2021,"2021-09-23",266,NA,"Main_Side","age-0",58,63,2.6,6.80708333333333,6.03231679292387
"1584",2021,"2021-09-23",266,NA,"Main_Side","age-0",49,53,1.3,6.80708333333333,6.03231679292387
"1585",2021,"2021-09-23",266,NA,"Main_Side","age-0",71,77,4.5,6.80708333333333,6.03231679292387
"1586",2021,"2021-09-23",266,NA,"Main_Side","age-0",53,58,1.8,6.80708333333333,6.03231679292387
"1587",2021,"2021-09-23",266,NA,"Main_Side","age-0",51,55,1.6,6.80708333333333,6.03231679292387
"1588",2021,"2021-09-23",266,NA,"Main_Side","age-0",60,66,2,6.80708333333333,6.03231679292387
"1589",2021,"2021-09-23",266,NA,"Main_Side","age-0",47,51,1.2,6.80708333333333,6.03231679292387
"1590",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,60,1.9,6.80708333333333,6.03231679292387
"1591",2021,"2021-09-23",266,NA,"Main_Side","age-0",50,54,1.3,6.80708333333333,6.03231679292387
"1592",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,68,2.6,6.80708333333333,6.03231679292387
"1593",2021,"2021-09-23",266,NA,"Main_Side","age-0",53,58,1.9,6.80708333333333,6.03231679292387
"1594",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,68,3,6.80708333333333,6.03231679292387
"1595",2021,"2021-09-23",266,NA,"Main_Side","age-0",61,66,2.9,6.80708333333333,6.03231679292387
"1596",2021,"2021-09-23",266,NA,"Main_Side","age-0",45,48,1,6.80708333333333,6.03231679292387
"1597",2021,"2021-09-23",266,NA,"Main_Side","age-0",53,57,1.8,6.80708333333333,6.03231679292387
"1598",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,68,2.7,6.80708333333333,6.03231679292387
"1599",2021,"2021-09-23",266,NA,"Main_Side","age-0",51,55,1.7,6.80708333333333,6.03231679292387
"1600",2021,"2021-09-23",266,NA,"Main_Side","age-0",54,58,1.7,6.80708333333333,6.03231679292387
"1601",2021,"2021-09-23",266,NA,"Main_Side","age-0",56,60,2.1,6.80708333333333,6.03231679292387
"1602",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,68,3,6.80708333333333,6.03231679292387
"1603",2021,"2021-09-23",266,NA,"Main_Side","age-0",65,70,3.5,6.80708333333333,6.03231679292387
"1604",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,60,1.8,6.80708333333333,6.03231679292387
"1605",2021,"2021-09-23",266,NA,"Main_Side","age-0",62,67,2.6,6.80708333333333,6.03231679292387
"1606",2021,"2021-09-23",266,NA,"Main_Side","age-0",53,57,1.7,6.80708333333333,6.03231679292387
"1607",2021,"2021-09-23",266,NA,"Main_Side","age-0",70,77,4.4,6.80708333333333,6.03231679292387
"1608",2021,"2021-09-23",266,NA,"Main_Side","age-0",66,71,4,6.80708333333333,6.03231679292387
"1609",2021,"2021-09-23",266,NA,"Main_Side","age-0",65,70,3.3,6.80708333333333,6.03231679292387
"1610",2021,"2021-09-23",266,NA,"Main_Side","age-0",61,66,2.8,6.80708333333333,6.03231679292387
"1611",2021,"2021-09-23",266,NA,"Main_Side","age-0",67,71,3.5,6.80708333333333,6.03231679292387
"1612",2021,"2021-09-23",266,NA,"Main_Side","age-0",60,64,2.4,6.80708333333333,6.03231679292387
"1613",2021,"2021-09-23",266,NA,"Main_Side","age-0",73,80,4.5,6.80708333333333,6.03231679292387
"1614",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,59,1.9,6.80708333333333,6.03231679292387
"1615",2021,"2021-09-23",266,NA,"Main_Side","age-0",58,63,2.2,6.80708333333333,6.03231679292387
"1616",2021,"2021-09-23",266,NA,"Main_Side","age-0",59,64,2.2,6.80708333333333,6.03231679292387
"1617",2021,"2021-09-23",266,NA,"Main_Side","age-1",85,92,7,6.80708333333333,6.03231679292387
"1618",2021,"2021-09-23",266,NA,"Main_Side","age-0",73,78,4.8,6.80708333333333,6.03231679292387
"1619",2021,"2021-09-23",266,NA,"Main_Side","age-0",78,84,5.5,6.80708333333333,6.03231679292387
"1620",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,59,1.9,6.80708333333333,6.03231679292387
"1621",2021,"2021-09-23",266,NA,"Main_Side","age-0",72,78,4.2,6.80708333333333,6.03231679292387
"1622",2021,"2021-09-23",266,NA,"Main_Side","age-0",72,78,4.6,6.80708333333333,6.03231679292387
"1623",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,67,2.6,6.80708333333333,6.03231679292387
"1624",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,60,1.9,6.80708333333333,6.03231679292387
"1625",2021,"2021-09-23",266,NA,"Main_Side","age-0",38,40,0.6,6.80708333333333,6.03231679292387
"1626",2021,"2021-09-23",266,NA,"Main_Side","age-0",48,52,1.1,6.80708333333333,6.03231679292387
"1627",2021,"2021-09-23",266,NA,"Main_Side","age-0",59,64,2.2,6.80708333333333,6.03231679292387
"1628",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,60,1.9,6.80708333333333,6.03231679292387
"1629",2021,"2021-09-23",266,NA,"Main_Side","age-0",63,68,2.7,6.80708333333333,6.03231679292387
"1630",2021,"2021-09-23",266,NA,"Main_Side","age-0",55,59,2.2,6.80708333333333,6.03231679292387
"1631",2021,"2021-09-23",266,NA,"Main_Side","age-0",75,81,5.8,6.80708333333333,6.03231679292387
"1632",2021,"2021-09-23",266,NA,"Main_Side","age-0",62,66,2.7,6.80708333333333,6.03231679292387
"1633",2021,"2021-09-23",266,NA,"Main_Side","age-0",72,76,5.7,6.80708333333333,6.03231679292387
